Company Name,Asset Type,Percentage Allocation
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.10%
Sumitomo Chemical India Ltd.,Equity,0.10%
Rajesh Exports Ltd.,Equity,0.09%
Life Insurance Corporation of India,Equity,0.09%
Torrent Pharmaceuticals Ltd.,Equity,0.09%
Godrej Industries Ltd.,Equity,0.09%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.09%
Vinati Organics Ltd.,Equity,0.09%
Bank Of Maharashtra,Equity,0.09%
Trident Ltd.,Equity,0.09%
Blue Dart Express Ltd.,Equity,0.08%
Bosch Ltd.,Equity,0.08%
Whirlpool of India Ltd.,Equity,0.08%
Zydus Lifesciences Ltd.,Equity,0.08%
Berger Paints India Ltd.,Equity,0.07%
Metro Brands Ltd.,Equity,0.07%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,0.07%
Muthoot Finance Ltd.,Equity,0.07%
Adani Wilmar Ltd.,Equity,0.02%
Net Receivables/(Payable),Others,0.00%
Accrued Interest,Others,0.00%
